,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
20034,Mexico,Sorghum,2007,34947,758.0,64501.28,20.17
20035,Mexico,Sorghum,2007,34947,758.0,64501.28,
20036,Mexico,Sorghum,2007,34947,758.0,64501.28,19.7
20037,Mexico,Sorghum,2007,34947,758.0,64501.28,16.8
20038,Mexico,Sorghum,2007,34947,758.0,64501.28,21.35
20039,Mexico,Soybeans,2007,14121,758.0,64501.28,16.38
20040,Mexico,Soybeans,2007,14121,758.0,64501.28,21.35
20041,Mexico,Soybeans,2007,14121,758.0,64501.28,24.88
20042,Mexico,Soybeans,2007,14121,758.0,64501.28,20.17
20043,Mexico,Soybeans,2007,14121,758.0,64501.28,
20044,Mexico,Soybeans,2007,14121,758.0,64501.28,19.7
20045,Mexico,Soybeans,2007,14121,758.0,64501.28,16.8
20046,Mexico,Soybeans,2007,14121,758.0,64501.28,21.35
20047,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,16.38
20048,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,21.35
20049,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,24.88
20050,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,20.17
20051,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,
20052,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,19.7
20053,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,16.8
20054,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,21.35
20055,Mexico,Wheat,2007,50824,758.0,64501.28,16.38
20056,Mexico,Wheat,2007,50824,758.0,64501.28,21.35
20057,Mexico,Wheat,2007,50824,758.0,64501.28,24.88
20058,Mexico,Wheat,2007,50824,758.0,64501.28,20.17
20059,Mexico,Wheat,2007,50824,758.0,64501.28,
20060,Mexico,Wheat,2007,50824,758.0,64501.28,19.7
20061,Mexico,Wheat,2007,50824,758.0,64501.28,16.8
20062,Mexico,Wheat,2007,50824,758.0,64501.28,21.35
20063,Mexico,Cassava,2008,143579,758.0,61732.11,16.22
20064,Mexico,Cassava,2008,143579,758.0,61732.11,21.02
20065,Mexico,Cassava,2008,143579,758.0,61732.11,25.22
20066,Mexico,Cassava,2008,143579,758.0,61732.11,20.41
20067,Mexico,Cassava,2008,143579,758.0,61732.11,22.68
20068,Mexico,Cassava,2008,143579,758.0,61732.11,
20069,Mexico,Cassava,2008,143579,758.0,61732.11,17.21
20070,Mexico,Cassava,2008,143579,758.0,61732.11,21.02
20071,Mexico,Maize,2008,33071,758.0,61732.11,16.22
20072,Mexico,Maize,2008,33071,758.0,61732.11,21.02
20073,Mexico,Maize,2008,33071,758.0,61732.11,25.22
20074,Mexico,Maize,2008,33071,758.0,61732.11,20.41
20075,Mexico,Maize,2008,33071,758.0,61732.11,22.68
20076,Mexico,Maize,2008,33071,758.0,61732.11,
20077,Mexico,Maize,2008,33071,758.0,61732.11,17.21
20078,Mexico,Maize,2008,33071,758.0,61732.11,21.02
20079,Mexico,Potatoes,2008,277258,758.0,61732.11,16.22
20080,Mexico,Potatoes,2008,277258,758.0,61732.11,21.02
20081,Mexico,Potatoes,2008,277258,758.0,61732.11,25.22
20082,Mexico,Potatoes,2008,277258,758.0,61732.11,20.41
20083,Mexico,Potatoes,2008,277258,758.0,61732.11,22.68
20084,Mexico,Potatoes,2008,277258,758.0,61732.11,
20085,Mexico,Potatoes,2008,277258,758.0,61732.11,17.21
20086,Mexico,Potatoes,2008,277258,758.0,61732.11,21.02
20087,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,16.22
20088,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,21.02
20089,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,25.22
20090,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,20.41
20091,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,22.68
20092,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,
20093,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,17.21
20094,Mexico,"Rice, paddy",2008,44619,758.0,61732.11,21.02
20095,Mexico,Sorghum,2008,35965,758.0,61732.11,16.22
20096,Mexico,Sorghum,2008,35965,758.0,61732.11,21.02
20097,Mexico,Sorghum,2008,35965,758.0,61732.11,25.22
20098,Mexico,Sorghum,2008,35965,758.0,61732.11,20.41
20099,Mexico,Sorghum,2008,35965,758.0,61732.11,22.68
20100,Mexico,Sorghum,2008,35965,758.0,61732.11,
20101,Mexico,Sorghum,2008,35965,758.0,61732.11,17.21
20102,Mexico,Sorghum,2008,35965,758.0,61732.11,21.02
20103,Mexico,Soybeans,2008,20196,758.0,61732.11,16.22
20104,Mexico,Soybeans,2008,20196,758.0,61732.11,21.02
20105,Mexico,Soybeans,2008,20196,758.0,61732.11,25.22
20106,Mexico,Soybeans,2008,20196,758.0,61732.11,20.41
20107,Mexico,Soybeans,2008,20196,758.0,61732.11,22.68
20108,Mexico,Soybeans,2008,20196,758.0,61732.11,
20109,Mexico,Soybeans,2008,20196,758.0,61732.11,17.21
20110,Mexico,Soybeans,2008,20196,758.0,61732.11,21.02
20111,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,16.22
20112,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,21.02
20113,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,25.22
20114,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,20.41
20115,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,22.68
20116,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,
20117,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,17.21
20118,Mexico,Sweet potatoes,2008,215028,758.0,61732.11,21.02
20119,Mexico,Wheat,2008,50134,758.0,61732.11,16.22
20120,Mexico,Wheat,2008,50134,758.0,61732.11,21.02
20121,Mexico,Wheat,2008,50134,758.0,61732.11,25.22
20122,Mexico,Wheat,2008,50134,758.0,61732.11,20.41
20123,Mexico,Wheat,2008,50134,758.0,61732.11,22.68
20124,Mexico,Wheat,2008,50134,758.0,61732.11,
20125,Mexico,Wheat,2008,50134,758.0,61732.11,17.21
20126,Mexico,Wheat,2008,50134,758.0,61732.11,21.02
20127,Mexico,Cassava,2009,143440,758.0,61690.08,16.65
20128,Mexico,Cassava,2009,143440,758.0,61690.08,21.76
20129,Mexico,Cassava,2009,143440,758.0,61690.08,25.72
20130,Mexico,Cassava,2009,143440,758.0,61690.08,20.32
20131,Mexico,Cassava,2009,143440,758.0,61690.08,23.23
20132,Mexico,Cassava,2009,143440,758.0,61690.08,19.81
20133,Mexico,Cassava,2009,143440,758.0,61690.08,17.03
20134,Mexico,Cassava,2009,143440,758.0,61690.08,21.76
20135,Mexico,Maize,2009,32368,758.0,61690.08,16.65
20136,Mexico,Maize,2009,32368,758.0,61690.08,21.76
20137,Mexico,Maize,2009,32368,758.0,61690.08,25.72
20138,Mexico,Maize,2009,32368,758.0,61690.08,20.32
20139,Mexico,Maize,2009,32368,758.0,61690.08,23.23
20140,Mexico,Maize,2009,32368,758.0,61690.08,19.81
20141,Mexico,Maize,2009,32368,758.0,61690.08,17.03
20142,Mexico,Maize,2009,32368,758.0,61690.08,21.76
20143,Mexico,Potatoes,2009,277374,758.0,61690.08,16.65
20144,Mexico,Potatoes,2009,277374,758.0,61690.08,21.76
20145,Mexico,Potatoes,2009,277374,758.0,61690.08,25.72
20146,Mexico,Potatoes,2009,277374,758.0,61690.08,20.32
20147,Mexico,Potatoes,2009,277374,758.0,61690.08,23.23
20148,Mexico,Potatoes,2009,277374,758.0,61690.08,19.81
20149,Mexico,Potatoes,2009,277374,758.0,61690.08,17.03
20150,Mexico,Potatoes,2009,277374,758.0,61690.08,21.76
20151,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,16.65
20152,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,21.76
20153,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,25.72
20154,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,20.32
20155,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,23.23
20156,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,19.81
20157,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,17.03
20158,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,21.76
20159,Mexico,Sorghum,2009,36131,758.0,61690.08,16.65
20160,Mexico,Sorghum,2009,36131,758.0,61690.08,21.76
20161,Mexico,Sorghum,2009,36131,758.0,61690.08,25.72
20162,Mexico,Sorghum,2009,36131,758.0,61690.08,20.32
20163,Mexico,Sorghum,2009,36131,758.0,61690.08,23.23
20164,Mexico,Sorghum,2009,36131,758.0,61690.08,19.81
20165,Mexico,Sorghum,2009,36131,758.0,61690.08,17.03
20166,Mexico,Sorghum,2009,36131,758.0,61690.08,21.76
20167,Mexico,Soybeans,2009,18675,758.0,61690.08,16.65
20168,Mexico,Soybeans,2009,18675,758.0,61690.08,21.76
20169,Mexico,Soybeans,2009,18675,758.0,61690.08,25.72
20170,Mexico,Soybeans,2009,18675,758.0,61690.08,20.32
20171,Mexico,Soybeans,2009,18675,758.0,61690.08,23.23
20172,Mexico,Soybeans,2009,18675,758.0,61690.08,19.81
20173,Mexico,Soybeans,2009,18675,758.0,61690.08,17.03
20174,Mexico,Soybeans,2009,18675,758.0,61690.08,21.76
20175,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,16.65
20176,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,21.76
20177,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,25.72
20178,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,20.32
20179,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,23.23
20180,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,19.81
20181,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,17.03
20182,Mexico,Sweet potatoes,2009,190454,758.0,61690.08,21.76
20183,Mexico,Wheat,2009,49688,758.0,61690.08,16.65
20184,Mexico,Wheat,2009,49688,758.0,61690.08,21.76
20185,Mexico,Wheat,2009,49688,758.0,61690.08,25.72
20186,Mexico,Wheat,2009,49688,758.0,61690.08,20.32
20187,Mexico,Wheat,2009,49688,758.0,61690.08,23.23
20188,Mexico,Wheat,2009,49688,758.0,61690.08,19.81
20189,Mexico,Wheat,2009,49688,758.0,61690.08,17.03
20190,Mexico,Wheat,2009,49688,758.0,61690.08,21.76
20191,Mexico,Cassava,2010,131579,758.0,63402.29,15.87
20192,Mexico,Cassava,2010,131579,758.0,63402.29,20.9
20193,Mexico,Cassava,2010,131579,758.0,63402.29,
20194,Mexico,Cassava,2010,131579,758.0,63402.29,19.62
20195,Mexico,Cassava,2010,131579,758.0,63402.29,21.99
20196,Mexico,Cassava,2010,131579,758.0,63402.29,19.38
20197,Mexico,Cassava,2010,131579,758.0,63402.29,16.19
20198,Mexico,Cassava,2010,131579,758.0,63402.29,20.9
20199,Mexico,Maize,2010,32599,758.0,63402.29,15.87
20200,Mexico,Maize,2010,32599,758.0,63402.29,20.9
20201,Mexico,Maize,2010,32599,758.0,63402.29,
20202,Mexico,Maize,2010,32599,758.0,63402.29,19.62
20203,Mexico,Maize,2010,32599,758.0,63402.29,21.99
20204,Mexico,Maize,2010,32599,758.0,63402.29,19.38
20205,Mexico,Maize,2010,32599,758.0,63402.29,16.19
20206,Mexico,Maize,2010,32599,758.0,63402.29,20.9
20207,Mexico,Potatoes,2010,277578,758.0,63402.29,15.87
20208,Mexico,Potatoes,2010,277578,758.0,63402.29,20.9
20209,Mexico,Potatoes,2010,277578,758.0,63402.29,
20210,Mexico,Potatoes,2010,277578,758.0,63402.29,19.62
20211,Mexico,Potatoes,2010,277578,758.0,63402.29,21.99
20212,Mexico,Potatoes,2010,277578,758.0,63402.29,19.38
20213,Mexico,Potatoes,2010,277578,758.0,63402.29,16.19
20214,Mexico,Potatoes,2010,277578,758.0,63402.29,20.9
20215,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,15.87
20216,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,20.9
20217,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,
20218,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,19.62
20219,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,21.99
20220,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,19.38
20221,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,16.19
20222,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,20.9
20223,Mexico,Sorghum,2010,39246,758.0,63402.29,15.87
20224,Mexico,Sorghum,2010,39246,758.0,63402.29,20.9
20225,Mexico,Sorghum,2010,39246,758.0,63402.29,
20226,Mexico,Sorghum,2010,39246,758.0,63402.29,19.62
20227,Mexico,Sorghum,2010,39246,758.0,63402.29,21.99
20228,Mexico,Sorghum,2010,39246,758.0,63402.29,19.38
20229,Mexico,Sorghum,2010,39246,758.0,63402.29,16.19
20230,Mexico,Sorghum,2010,39246,758.0,63402.29,20.9
20231,Mexico,Soybeans,2010,10925,758.0,63402.29,15.87
20232,Mexico,Soybeans,2010,10925,758.0,63402.29,20.9
20233,Mexico,Soybeans,2010,10925,758.0,63402.29,
20234,Mexico,Soybeans,2010,10925,758.0,63402.29,19.62
20235,Mexico,Soybeans,2010,10925,758.0,63402.29,21.99
20236,Mexico,Soybeans,2010,10925,758.0,63402.29,19.38
20237,Mexico,Soybeans,2010,10925,758.0,63402.29,16.19
20238,Mexico,Soybeans,2010,10925,758.0,63402.29,20.9
20239,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,15.87
20240,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,20.9
20241,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,
20242,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,19.62
20243,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,21.99
20244,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,19.38
20245,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,16.19
20246,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,20.9
20247,Mexico,Wheat,2010,54185,758.0,63402.29,15.87
20248,Mexico,Wheat,2010,54185,758.0,63402.29,20.9
20249,Mexico,Wheat,2010,54185,758.0,63402.29,
20250,Mexico,Wheat,2010,54185,758.0,63402.29,19.62
20251,Mexico,Wheat,2010,54185,758.0,63402.29,21.99
20252,Mexico,Wheat,2010,54185,758.0,63402.29,19.38
20253,Mexico,Wheat,2010,54185,758.0,63402.29,16.19
20254,Mexico,Wheat,2010,54185,758.0,63402.29,20.9
20255,Mexico,Cassava,2011,127352,758.0,65961.1,16.64
20256,Mexico,Cassava,2011,127352,758.0,65961.1,21.55
20257,Mexico,Cassava,2011,127352,758.0,65961.1,25.28
20258,Mexico,Cassava,2011,127352,758.0,65961.1,19.52
20259,Mexico,Cassava,2011,127352,758.0,65961.1,23.55
20260,Mexico,Cassava,2011,127352,758.0,65961.1,19.83
20261,Mexico,Cassava,2011,127352,758.0,65961.1,16.26
20262,Mexico,Cassava,2011,127352,758.0,65961.1,
20263,Mexico,Maize,2011,29058,758.0,65961.1,16.64
20264,Mexico,Maize,2011,29058,758.0,65961.1,21.55
20265,Mexico,Maize,2011,29058,758.0,65961.1,25.28
20266,Mexico,Maize,2011,29058,758.0,65961.1,19.52
20267,Mexico,Maize,2011,29058,758.0,65961.1,23.55
20268,Mexico,Maize,2011,29058,758.0,65961.1,19.83
20269,Mexico,Maize,2011,29058,758.0,65961.1,16.26
20270,Mexico,Maize,2011,29058,758.0,65961.1,
20271,Mexico,Potatoes,2011,262734,758.0,65961.1,16.64
20272,Mexico,Potatoes,2011,262734,758.0,65961.1,21.55
20273,Mexico,Potatoes,2011,262734,758.0,65961.1,25.28
20274,Mexico,Potatoes,2011,262734,758.0,65961.1,19.52
20275,Mexico,Potatoes,2011,262734,758.0,65961.1,23.55
20276,Mexico,Potatoes,2011,262734,758.0,65961.1,19.83
20277,Mexico,Potatoes,2011,262734,758.0,65961.1,16.26
20278,Mexico,Potatoes,2011,262734,758.0,65961.1,
20279,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,16.64
20280,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,21.55
20281,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,25.28
20282,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,19.52
20283,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,23.55
20284,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,19.83
20285,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,16.26
20286,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,
20287,Mexico,Sorghum,2011,37202,758.0,65961.1,16.64
20288,Mexico,Sorghum,2011,37202,758.0,65961.1,21.55
20289,Mexico,Sorghum,2011,37202,758.0,65961.1,25.28
20290,Mexico,Sorghum,2011,37202,758.0,65961.1,19.52
20291,Mexico,Sorghum,2011,37202,758.0,65961.1,23.55
20292,Mexico,Sorghum,2011,37202,758.0,65961.1,19.83
20293,Mexico,Sorghum,2011,37202,758.0,65961.1,16.26
20294,Mexico,Sorghum,2011,37202,758.0,65961.1,
20295,Mexico,Soybeans,2011,13197,758.0,65961.1,16.64
20296,Mexico,Soybeans,2011,13197,758.0,65961.1,21.55
20297,Mexico,Soybeans,2011,13197,758.0,65961.1,25.28
20298,Mexico,Soybeans,2011,13197,758.0,65961.1,19.52
20299,Mexico,Soybeans,2011,13197,758.0,65961.1,23.55
20300,Mexico,Soybeans,2011,13197,758.0,65961.1,19.83
20301,Mexico,Soybeans,2011,13197,758.0,65961.1,16.26
20302,Mexico,Soybeans,2011,13197,758.0,65961.1,
20303,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,16.64
20304,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,21.55
20305,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,25.28
20306,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,19.52
20307,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,23.55
20308,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,19.83
20309,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,16.26
20310,Mexico,Sweet potatoes,2011,201465,758.0,65961.1,
20311,Mexico,Wheat,2011,54778,758.0,65961.1,16.64
20312,Mexico,Wheat,2011,54778,758.0,65961.1,21.55
20313,Mexico,Wheat,2011,54778,758.0,65961.1,25.28
20314,Mexico,Wheat,2011,54778,758.0,65961.1,19.52
20315,Mexico,Wheat,2011,54778,758.0,65961.1,23.55
20316,Mexico,Wheat,2011,54778,758.0,65961.1,19.83
20317,Mexico,Wheat,2011,54778,758.0,65961.1,16.26
20318,Mexico,Wheat,2011,54778,758.0,65961.1,
20319,Mexico,Cassava,2012,122330,758.0,64512.22,16.43
20320,Mexico,Cassava,2012,122330,758.0,64512.22,21.52
20321,Mexico,Cassava,2012,122330,758.0,64512.22,25.5
20322,Mexico,Cassava,2012,122330,758.0,64512.22,20.61
20323,Mexico,Cassava,2012,122330,758.0,64512.22,23.5
20324,Mexico,Cassava,2012,122330,758.0,64512.22,19.71
20325,Mexico,Cassava,2012,122330,758.0,64512.22,17.2
20326,Mexico,Cassava,2012,122330,758.0,64512.22,21.52
20327,Mexico,Maize,2012,31874,758.0,64512.22,16.43
20328,Mexico,Maize,2012,31874,758.0,64512.22,21.52
20329,Mexico,Maize,2012,31874,758.0,64512.22,25.5
20330,Mexico,Maize,2012,31874,758.0,64512.22,20.61
20331,Mexico,Maize,2012,31874,758.0,64512.22,23.5
20332,Mexico,Maize,2012,31874,758.0,64512.22,19.71
20333,Mexico,Maize,2012,31874,758.0,64512.22,17.2
20334,Mexico,Maize,2012,31874,758.0,64512.22,21.52
20335,Mexico,Potatoes,2012,268098,758.0,64512.22,16.43
20336,Mexico,Potatoes,2012,268098,758.0,64512.22,21.52
20337,Mexico,Potatoes,2012,268098,758.0,64512.22,25.5
20338,Mexico,Potatoes,2012,268098,758.0,64512.22,20.61
20339,Mexico,Potatoes,2012,268098,758.0,64512.22,23.5
20340,Mexico,Potatoes,2012,268098,758.0,64512.22,19.71
20341,Mexico,Potatoes,2012,268098,758.0,64512.22,17.2
20342,Mexico,Potatoes,2012,268098,758.0,64512.22,21.52
20343,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,16.43
20344,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,21.52
20345,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,25.5
20346,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,20.61
20347,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,23.5
20348,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,19.71
20349,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,17.2
20350,Mexico,"Rice, paddy",2012,56231,758.0,64512.22,21.52
20351,Mexico,Sorghum,2012,38295,758.0,64512.22,16.43
20352,Mexico,Sorghum,2012,38295,758.0,64512.22,21.52
20353,Mexico,Sorghum,2012,38295,758.0,64512.22,25.5
20354,Mexico,Sorghum,2012,38295,758.0,64512.22,20.61
20355,Mexico,Sorghum,2012,38295,758.0,64512.22,23.5
20356,Mexico,Sorghum,2012,38295,758.0,64512.22,19.71
20357,Mexico,Sorghum,2012,38295,758.0,64512.22,17.2
20358,Mexico,Sorghum,2012,38295,758.0,64512.22,21.52
20359,Mexico,Soybeans,2012,17389,758.0,64512.22,16.43
20360,Mexico,Soybeans,2012,17389,758.0,64512.22,21.52
20361,Mexico,Soybeans,2012,17389,758.0,64512.22,25.5
20362,Mexico,Soybeans,2012,17389,758.0,64512.22,20.61
20363,Mexico,Soybeans,2012,17389,758.0,64512.22,23.5
20364,Mexico,Soybeans,2012,17389,758.0,64512.22,19.71
20365,Mexico,Soybeans,2012,17389,758.0,64512.22,17.2
20366,Mexico,Soybeans,2012,17389,758.0,64512.22,21.52
20367,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,16.43
20368,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,21.52
20369,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,25.5
20370,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,20.61
20371,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,23.5
20372,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,19.71
20373,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,17.2
20374,Mexico,Sweet potatoes,2012,175168,758.0,64512.22,21.52
20375,Mexico,Wheat,2012,56568,758.0,64512.22,16.43
20376,Mexico,Wheat,2012,56568,758.0,64512.22,21.52
20377,Mexico,Wheat,2012,56568,758.0,64512.22,25.5
20378,Mexico,Wheat,2012,56568,758.0,64512.22,20.61
20379,Mexico,Wheat,2012,56568,758.0,64512.22,23.5
20380,Mexico,Wheat,2012,56568,758.0,64512.22,19.71
20381,Mexico,Wheat,2012,56568,758.0,64512.22,17.2
20382,Mexico,Wheat,2012,56568,758.0,64512.22,21.52
20383,Mexico,Cassava,2013,146398,758.0,59920.18,
20384,Mexico,Cassava,2013,146398,758.0,59920.18,22.19
20385,Mexico,Cassava,2013,146398,758.0,59920.18,25.36
20386,Mexico,Cassava,2013,146398,758.0,59920.18,21.86
20387,Mexico,Cassava,2013,146398,758.0,59920.18,24.19
20388,Mexico,Cassava,2013,146398,758.0,59920.18,20.45
20389,Mexico,Cassava,2013,146398,758.0,59920.18,17.18
20390,Mexico,Cassava,2013,146398,758.0,59920.18,22.19
20391,Mexico,Maize,2013,31941,758.0,59920.18,
20392,Mexico,Maize,2013,31941,758.0,59920.18,22.19
20393,Mexico,Maize,2013,31941,758.0,59920.18,25.36
20394,Mexico,Maize,2013,31941,758.0,59920.18,21.86
20395,Mexico,Maize,2013,31941,758.0,59920.18,24.19
20396,Mexico,Maize,2013,31941,758.0,59920.18,20.45
20397,Mexico,Maize,2013,31941,758.0,59920.18,17.18
20398,Mexico,Maize,2013,31941,758.0,59920.18,22.19
20399,Mexico,Potatoes,2013,267752,758.0,59920.18,
20400,Mexico,Potatoes,2013,267752,758.0,59920.18,22.19
20401,Mexico,Potatoes,2013,267752,758.0,59920.18,25.36
20402,Mexico,Potatoes,2013,267752,758.0,59920.18,21.86
20403,Mexico,Potatoes,2013,267752,758.0,59920.18,24.19
20404,Mexico,Potatoes,2013,267752,758.0,59920.18,20.45
20405,Mexico,Potatoes,2013,267752,758.0,59920.18,17.18
20406,Mexico,Potatoes,2013,267752,758.0,59920.18,22.19
20407,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,
20408,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,22.19
20409,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,25.36
20410,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,21.86
20411,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,24.19
20412,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,20.45
20413,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,17.18
20414,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,22.19
20415,Mexico,Sorghum,2013,37350,758.0,59920.18,
20416,Mexico,Sorghum,2013,37350,758.0,59920.18,22.19
20417,Mexico,Sorghum,2013,37350,758.0,59920.18,25.36
20418,Mexico,Sorghum,2013,37350,758.0,59920.18,21.86
20419,Mexico,Sorghum,2013,37350,758.0,59920.18,24.19
20420,Mexico,Sorghum,2013,37350,758.0,59920.18,20.45
20421,Mexico,Sorghum,2013,37350,758.0,59920.18,17.18
20422,Mexico,Sorghum,2013,37350,758.0,59920.18,22.19
20423,Mexico,Soybeans,2013,15198,758.0,59920.18,
20424,Mexico,Soybeans,2013,15198,758.0,59920.18,22.19
20425,Mexico,Soybeans,2013,15198,758.0,59920.18,25.36
20426,Mexico,Soybeans,2013,15198,758.0,59920.18,21.86
20427,Mexico,Soybeans,2013,15198,758.0,59920.18,24.19
20428,Mexico,Soybeans,2013,15198,758.0,59920.18,20.45
20429,Mexico,Soybeans,2013,15198,758.0,59920.18,17.18
20430,Mexico,Soybeans,2013,15198,758.0,59920.18,22.19
20431,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,
20432,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,22.19
20433,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,25.36
20434,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,21.86
20435,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,24.19
20436,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,20.45
20437,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,17.18
20438,Mexico,Sweet potatoes,2013,183965,758.0,59920.18,22.19
20439,Mexico,Wheat,2013,52934,758.0,59920.18,
20440,Mexico,Wheat,2013,52934,758.0,59920.18,22.19
20441,Mexico,Wheat,2013,52934,758.0,59920.18,25.36
20442,Mexico,Wheat,2013,52934,758.0,59920.18,21.86
20443,Mexico,Wheat,2013,52934,758.0,59920.18,24.19
20444,Mexico,Wheat,2013,52934,758.0,59920.18,20.45
20445,Mexico,Wheat,2013,52934,758.0,59920.18,17.18
20446,Mexico,Wheat,2013,52934,758.0,59920.18,22.19
21702,Pakistan,Maize,1990,14014,494.0,5299.0,24.81
